hhserial,hhweight,survey_year,country_name,country_iso,reg,district,village_name,ea_code,rural,religion,hhhead_female,hhhead_age,hhhead_marital,hhhead_education,hhhead_literate,males,females,memb_total,memb_und6,memb_male_und16,memb_female_und16,memb_und15,memb_15_44,memb_45_65,memb_65plus,depend_young,depend_old,depend_total,house_rooms,house_roof,house_electricity,house_watersource,house_toilet,house_walls,house_floor,house_cost,house_owned,land_owned_operated,land_owned_notoperated,asset_telephone,asset_qty_poultry,asset_tractor,asset_cartplough,asset_fridge,asset_qty_cattle,asset_motorbike,asset_radio,asset_qty_sheepgoat,expenditure_durable,expenditure_durable_quintile,expenditure_nondurable,expenditure_nondurable_quintile,expenditure_food,expenditure_food_quintile,expenditure_total,expenditure_total_quintile,dd_1_milk,dd_2_tea,dd_3_otherliquid,dd_4_bread,dd_5_tubers,dd_6_potatoes,dd_7_darkleafygreens,dd_8_mangoes,dd_9_otherfruit,dd_10_organmeat,dd_11_othermeat,dd_12_eggs,dd_13_fish,dd_14_beans,dd_15_yogurt,dd_16_oils,dd_17_sugar,dd_18_condiments,dd_19_grubs,dd_20_palmoil,dd_total,hhs_1_nofood,hhs_2_sleephungry,hhs_3_hungry,hhs_total,f_weai_leisuretime,f_weai_npoor_z105,f_weai_speakpublic_any,f_weai_groupmember_any,f_weai_incdec_count,f_weai_credjanydec_any,f_weai_jrightanyagr,f_weai_jown_count,f_weai_raiprod_any,f_weai_feelinputdecagr,f_weai_fivede,f_weai_empowered,m_weai_leisuretime,m_weai_npoor_z105,m_weai_speakpublic_any,m_weai_groupmember_any,m_weai_incdec_count,m_weai_credjanydec_any,m_weai_jrightanyagr,m_weai_jown_count,m_weai_raiprod_any,m_weai_feelinputdecagr,m_weai_fivede,m_weai_empowered,weai_parity_gap,longitude_offset,latitude_offset,h_maiz_a,h_pmil_a,h_sorg_a,p_maiz_a,p_pmil_a,p_sorg_a,y_maiz_a,y_pmil_a,y_sorg_a,temp_01,temp_02,temp_03,temp_04,temp_05,temp_06,temp_07,temp_08,temp_09,temp_10,temp_11,temp_12,rain_01,rain_02,rain_03,rain_04,rain_05,rain_06,rain_07,rain_08,rain_09,rain_10,rain_11,rain_12,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,ndvi_max,ndvi_mean,ndvi_min,alt,bio_1,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,c_20000,c_50000,c_100000,c_250000,c_500000,clypptl1,clypptl2,clypptl3,clypptl4,ocdensl1,ocdensl2,ocdensl3,ocdensl4,phihoxl1,phihoxl2,phihoxl3,phihoxl4,sltpptl1,sltpptl2,sltpptl3,sltpptl4,sndpptl1,sndpptl2,sndpptl3,sndpptl4,aez_name
1080303512,63.367573,2012.0,"Ghana","GHA",693.0,6414.0,803035,803100005,1.0,2,0.0,55,3,9,7,7,3,10,3,6,2,6,3,1,0,1.5,0.0,1.5,2,6,0,8,3,5,4,200.0,5,1,0,1,10.0,0,1,0,,1,1,3.0,197.5,3,856.9000000059605,5,17,2,11364.300000071526,5,0,0,1,,0,,1,1,0,0,1,1,1,,1,1,1,,1,1,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,,-1.7243487164186453,8.941771037078835,0,0,0,0,0,0,0,0,0,43.21,43.77,43.61,38.89,34.19,28.95,27.89,29.33,30.41,32.45,33.49,40.23,0.616275,2.60741,46.0632,71.3632,96.9982,157.22,79.8321,133.537,192.017,122.117,17.0133,2.46443,3189,3353,3768,6299,6377,6785,6608,6432,6473,6515,5784,4305,6901.14,5585.37,3309.63,248,270,29.2,25.2,1085,210,1,76,498,14,161,498,14.83,36.0,19.5,16.5,25.2,27.4,420,528,528,528,742,13,14,16,21,58,172,132,71,63,62,61,60,24,24,23,23,62,63,61,56,3
1080303513,63.367573,2012.0,"Ghana","GHA",693.0,6414.0,803035,803100005,1.0,3,0.0,70,6,9,7,1,0,1,0,0,0,0,0,0,1,,,,1,6,0,8,3,8,4,70.0,5,0,0,0,,0,0,0,,1,0,,100,1,123.5,2,21.499999955296516,3,2699.999997675419,2,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,,,,,,,,,,,,,1,1,1,0,1,0,1,1,1,1,0.8333333333333333,1,,-1.7584692419353503,8.866973899645386,0,0,0,0,0,0,0,0,0,42.41,42.99,42.99,37.07,33.31,30.67,30.53,29.93,30.63,32.07,33.17,37.99,1.32784,3.33495,46.9694,72.1311,101.582,146.282,80.9756,128.707,193.146,109.521,21.5309,3.07041,2936,2952,3243,5898,6181,6576,5964,6892,7000,6460,6125,5300,6685.14,5309.39,3163.5,272,268,28.9,25.0,1102,212,1,75,496,16,169,496,14.57,35.8,19.4,16.4,25.0,27.2,338,446,446,446,656,16,16,19,23,70,169,138,72,63,62,61,61,21,21,20,21,62,63,61,57,3
1080303514,63.367573,2012.0,"Ghana","GHA",693.0,6414.0,803035,803100005,1.0,3,0.0,26,4,9,7,4,1,5,0,0,0,0,4,1,0,0.0,0.0,0.0,6,6,0,11,3,5,4,,,1,0,1,12.0,0,1,0,,1,1,6.0,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,1,1,1,0,1,0,1,1,0,1,0.7333333333333333,0,,-1.749245421878146,8.9451735240067,0,0,0,0,0,0,0,0,0,43.21,43.77,43.61,38.89,34.19,28.95,27.89,29.33,30.41,32.45,33.49,40.23,0.616275,2.60741,46.0632,71.3632,96.9982,157.22,79.8321,133.537,192.017,122.117,17.0133,2.46443,3189,3353,3768,6299,6377,6785,6608,6432,6473,6515,5784,4305,6901.14,5585.37,3309.63,248,270,29.2,25.2,1085,210,1,76,498,14,161,498,14.83,36.0,19.5,16.5,25.2,27.4,420,528,528,528,742,13,14,16,21,58,172,132,71,63,62,61,60,24,24,23,23,62,63,61,56,3
1080303515,63.367573,2012.0,"Ghana","GHA",693.0,6414.0,803035,803100005,1.0,2,1.0,34,3,,7,4,1,5,2,3,0,3,2,0,0,1.5,0.0,1.5,3,6,0,8,3,5,4,10000.0,5,1,1,1,,0,1,1,,1,1,,,,4,1,8,1,464,1,1,0,1,,0,,0,1,1,0,1,1,,1,1,,,,1,1,10.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,0,1,1,0.7666666666666666,0,,,,,,,,,,,,,,-1.7418538871794407,8.975147415295705,0,0,0,0,0,0,0,0,0,43.21,43.77,43.61,38.89,34.19,28.95,27.89,29.33,30.41,32.45,33.49,40.23,0.616275,2.60741,46.0632,71.3632,96.9982,157.22,79.8321,133.537,192.017,122.117,17.0133,2.46443,3189,3353,3768,6299,6377,6785,6608,6432,6473,6515,5784,4305,6901.14,5585.37,3309.63,248,270,29.2,25.2,1085,210,1,76,498,14,161,498,14.83,36.0,19.5,16.5,25.2,27.4,420,528,528,528,742,13,14,16,21,58,172,132,71,63,62,61,60,24,24,23,23,62,63,61,56,3
1080303516,63.367573,2012.0,"Ghana","GHA",693.0,6414.0,803035,803100005,1.0,3,0.0,30,3,9,7,1,3,4,2,0,2,2,2,0,0,1.0,0.0,1.0,4,4,0,11,3,5,4,85.0,5,1,0,1,,0,1,0,,1,0,,57,1,25,1,38.799999952316284,4,2374.599997520447,2,0,1,1,,0,1,1,1,0,0,0,1,1,,1,1,1,1,1,1,13.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,0,0,0,1,0.6,0,1,1,1,1,1,0,1,1,0,1,0.8333333333333334,1,0.2333333333333334,-1.7506388238608925,8.865255241066935,0,0,0,0,0,0,0,0,0,42.41,42.99,42.99,37.07,33.31,30.67,30.53,29.93,30.63,32.07,33.17,37.99,1.32784,3.33495,46.9694,72.1311,101.582,146.282,80.9756,128.707,193.146,109.521,21.5309,3.07041,2936,2952,3243,5898,6181,6576,5964,6892,7000,6460,6125,5300,6685.14,5309.39,3163.5,250,269,29.1,25.1,1098,211,1,75,494,16,168,494,14.74,35.9,19.5,16.4,25.1,27.4,364,472,472,472,682,16,16,19,23,70,169,138,72,63,62,61,61,21,21,20,21,62,63,61,57,3
1080303517,63.367573,2012.0,"Ghana","GHA",693.0,6414.0,803035,803100005,1.0,3,0.0,48,3,9,7,7,9,16,3,6,5,10,4,2,0,1.6666666,0.0,1.6666666,3,6,0,8,5,5,4,500.0,5,1,1,1,,0,1,0,,1,1,30.0,1463.5,5,5.899999916553497,1,20.900000050663948,3,2621.1000016331673,2,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,,1,1,1,1,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,,-1.7529103521772555,8.862414046373008,0,0,0,0,0,0,0,0,0,42.41,42.99,42.99,37.07,33.31,30.67,30.53,29.93,30.63,32.07,33.17,37.99,1.32784,3.33495,46.9694,72.1311,101.582,146.282,80.9756,128.707,193.146,109.521,21.5309,3.07041,2936,2952,3243,5898,6181,6576,5964,6892,7000,6460,6125,5300,6685.14,5309.39,3163.5,250,269,29.1,25.1,1098,211,1,75,494,16,168,494,14.74,35.9,19.5,16.4,25.1,27.4,364,472,472,472,682,16,16,19,23,70,169,138,72,63,62,61,61,21,21,20,21,62,63,61,57,3
1080303518,63.367573,2012.0,"Ghana","GHA",693.0,6414.0,803035,803100005,1.0,3,0.0,50,3,9,7,3,2,5,1,1,1,2,2,1,0,0.6666667,0.0,0.6666667,4,6,0,8,3,5,4,300.0,5,1,0,1,7.0,0,1,0,,1,0,9.0,1300,4,206.8000001013279,3,21.5,3,4899.600001215935,3,0,0,1,,0,1,1,,0,0,0,1,1,1,1,1,1,,1,1,11.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,1,0,0.6,0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0.33333333333333337,-1.7621898748297073,8.85883304947623,0,0,0,0,0,0,0,0,0,42.41,42.99,42.99,37.07,33.31,30.67,30.53,29.93,30.63,32.07,33.17,37.99,1.32784,3.33495,46.9694,72.1311,101.582,146.282,80.9756,128.707,193.146,109.521,21.5309,3.07041,2936,2952,3243,5898,6181,6576,5964,6892,7000,6460,6125,5300,6685.14,5309.39,3163.5,250,269,29.1,25.1,1098,211,1,75,494,16,168,494,14.74,35.9,19.5,16.4,25.1,27.4,364,472,472,472,682,16,16,19,23,70,169,138,72,63,62,61,61,21,21,20,21,62,63,61,57,3
1080303601,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,1.0,65,3,9,7,3,2,5,0,0,0,0,3,0,2,0.0,0.6666667,0.6666667,3,3,0,10,3,5,2,2500.0,5,0,1,1,,0,0,0,,1,1,2.0,335.5,4,439.80000001192093,4,44.19999997317791,4,7911.4999987483025,4,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,1,1,1,1,0,1,1,1,0,0,0.6,0,,,,,,,,,,,,,,-1.396262406181089,9.39907235428443,0,0,0,0,0,0,0,0,0,42.33,43.61,45.13,43.21,39.73,33.59,30.03,29.31,29.61,32.61,35.69,40.23,2.02716,3.06484,38.7676,73.0386,77.2292,117.537,80.9512,147.831,204.619,74.3714,15.2819,2.50335,2769,2711,2982,4043,4713,6055,6557,7059,7043,7027,6045,4011,6715.86,4921.32,2702.56,100,283,30.6,26.4,1048,211,1,81,535,11,132,535,15.92,37.5,20.5,17.0,26.4,28.8,185,185,185,185,437,14,15,17,22,39,149,123,67,61,60,60,59,26,25,24,24,60,61,59,55,3
1080303602,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,1.0,64,3,9,7,4,5,9,1,3,2,5,1,2,1,1.6666666,0.33333334,2.0,9,3,0,10,3,5,2,2500.0,5,1,0,0,25.0,0,1,0,5.0,1,1,3.0,262.5,3,481.7000000476837,4,36.59999969601631,4,7946.099984765053,4,0,1,1,,0,,1,1,0,0,1,1,,1,1,,1,,1,1,11.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0,0,0,0,1,0.7000000000000001,0,,,,,,,,,,,,,,-1.8487349712566954,9.174010393699593,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303603,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,1.0,39,3,9,7,4,4,8,2,3,3,6,2,0,0,3.0,0.0,3.0,2,3,0,10,3,5,2,2000.0,5,1,0,1,,0,1,0,,1,1,4.0,220,3,328.30000001192093,4,41.70000000298023,4,6328.000000298023,4,0,0,1,,0,1,0,1,0,0,0,1,,1,1,1,1,,1,1,10.0,1.0,1.0,0.0,2.0,1,1,1,1,1,0,1,1,0,1,0.8333333333333334,1,,,,,,,,,,,,,0,-1.835922940977597,9.137822060161769,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303604,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,0.0,37,3,9,7,7,3,10,3,6,1,7,3,0,0,2.3333333,0.0,2.3333333,2,3,0,10,3,5,2,1000.0,5,1,0,1,7.0,0,1,0,,1,0,1.0,3035,5,967.2000000476837,5,31.5,3,16279.400000572205,5,0,0,1,1,0.5,1,0,1,0,0,0,1,,1,1,1,1,,1,1,10.5,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,0,1,1,0.8333333333333333,1,0,1,1,1,1,1,1,1,0,1,0.7999999999999999,0,0,-1.8559110285715565,9.158905657818266,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303605,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,0.0,55,3,9,7,5,3,8,1,2,1,3,3,2,0,0.6,0.0,0.6,5,3,0,10,3,5,2,3000.0,5,0,0,1,5.0,0,0,0,,1,1,1.0,243,3,427.80000001192093,4,55.29999998211861,5,8252.199999213219,4,0,1,1,,0,1,0,1,0.5,0.5,1,1,1,1,1,1,1,,1,1,13.0,1.0,1.0,0.0,2.0,1,1,1,1,0,0,0,0,0,0,0.4,0,1,1,1,0,0,0,1,1,0,0,0.43333333333333335,0,0.033333333333333326,-1.8312325568399057,9.160920765766088,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303606,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,0.0,28,3,9,1,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,2,3,0,10,3,5,2,1000.0,5,1,0,0,,0,0,0,,1,0,,215,3,444,4,16.500000022351742,2,6401.000001162291,4,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,0,0.8333333333333334,1,,-1.838552067338163,9.153924645281473,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303607,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,0.0,58,3,9,7,6,5,11,2,5,2,7,1,3,0,1.75,0.0,1.75,7,6,0,8,3,5,2,2500.0,5,1,1,1,5.0,0,1,0,15.0,1,0,11.0,100,1,180.80000019073486,3,90.60000002384186,5,6980.800003528595,4,1,1,1,,0,1,0.5,1,0,0,1,1,,1,,1,,,1,1,11.0,1.0,0.0,0.0,1.0,1,1,1,0,0,0,1,0,1,0,0.4666666666666667,0,1,1,1,0,1,0,1,1,1,1,0.8333333333333333,1,0.3666666666666666,-1.8264960712770868,9.169133727210513,0,0,0,0,0,0,0,0,0,43.53,44.47,43.23,40.97,36.43,33.01,29.59,28.81,29.79,32.39,32.57,39.79,0.313637,2.01993,44.4603,74.5124,101.486,164.569,68.6146,146.316,185.178,107.195,18.4216,2.12146,2736,3075,3190,4907,5661,6089,5724,6505,6309,6885,5285,3929,6684.38,5182.49,3032.63,240,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.04,36.1,19.4,16.7,25.3,26.8,48,159,159,159,399,13,14,16,21,74,165,140,72,62,61,60,59,24,23,22,22,63,63,62,57,3
1080303608,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,1.0,30,3,9,7,4,2,6,2,3,1,4,2,0,0,2.0,0.0,2.0,4,3,0,10,3,3,2,450.0,5,1,0,1,,0,1,0,,1,1,1.0,238.5,3,327.49999982118607,4,32.30000004172325,3,5848.100000023842,4,0,0,,,0,,1,1,0,0,0,1,,1,1,1,1,,1,1,9.0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,1,1,0,1,0.7333333333333333,0,,,,,,,,,,,,,,-1.8435686998014675,9.144318824590231,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303609,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,0.0,60,3,9,7,3,2,5,0,0,0,0,2,3,0,0.0,0.0,0.0,10,6,0,8,3,5,2,10000.0,5,1,1,1,10.0,0,1,0,30.0,1,0,6.0,11020.5,5,514,5,36.5,4,19086.5,5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,1,1,1,0,1,0,1,0,1,1,0.7666666666666666,0,1,1,1,1,1,1,1,1,1,1,1,1,0.2333333333333334,-1.8353145558575932,9.162673099706465,0,0,0,0,0,0,0,0,0,43.53,44.47,43.23,40.97,36.43,33.01,29.59,28.81,29.79,32.39,32.57,39.79,0.313637,2.01993,44.4603,74.5124,101.486,164.569,68.6146,146.316,185.178,107.195,18.4216,2.12146,2736,3075,3190,4907,5661,6089,5724,6505,6309,6885,5285,3929,6684.38,5182.49,3032.63,240,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.04,36.1,19.4,16.7,25.3,26.8,48,159,159,159,399,13,14,16,21,74,165,140,72,62,61,60,59,24,23,22,22,63,63,62,57,3
1080303610,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,1.0,30,3,9,7,4,2,6,2,3,1,4,2,0,0,2.0,0.0,2.0,2,6,0,10,3,5,4,300.0,5,1,0,1,15.0,0,1,0,,1,1,7.0,218,3,426.5,4,29.799999967217445,3,6885.599998295307,4,0,0,,,0,1,1,1,1,0,0,1,,,1,1,1,,1,1,10.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,,,,,,,,,,,,,0,-1.8550575006068752,9.174140830817253,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303611,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,0.0,40,3,1,3,3,4,7,1,2,2,4,3,0,0,1.3333334,0.0,1.3333334,4,3,0,10,3,5,2,10000.0,5,1,0,1,20.0,0,1,1,,1,0,10.0,2021.5,5,1625.9000000953674,5,221.0999999642372,5,33029.499999284744,5,0,0,1,,0,1,0,1,0,0,1,1,,1,1,,,,1,1,9.0,1.0,1.0,0.0,2.0,1,1,1,0,0,0,1,1,1,0,0.5333333333333333,0,1,1,1,1,0,0,1,1,1,0,0.6333333333333333,0,0.09999999999999998,-1.8660664301462555,9.143418190550102,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303612,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,0.0,32,3,1,1,4,4,8,0,3,0,3,4,0,1,0.75,0.25,1.0,3,3,0,10,3,5,2,5000.0,5,1,1,1,10.0,0,1,0,,1,1,2.0,365.5,4,759.8000000119209,5,73.19999980926514,5,13289.499990224838,5,0,0,1,,0,1,0,1,0,0,1,1,,,1,1,,,1,1,9.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,1,1,0,0.5333333333333333,0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0.4,-1.8358405645174327,9.14928641162361,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303613,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,1.0,32,3,9,7,5,1,6,2,3,0,3,2,0,0,1.5,0.0,1.5,2,6,0,10,3,5,2,1000.0,5,1,1,0,13.0,0,1,0,,1,1,10.0,118,2,529,5,32.89999998360872,3,8176.799999147654,4,0,1,1,,0,1,1,1,0,0,0,1,,1,1,,,,1,1,10.0,1.0,1.0,1.0,3.0,1,1,1,1,0,1,1,0,1,0,0.6333333333333333,0,,,,,,,,,,,,,,-1.852838483915758,9.170068285067375,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303614,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,0.0,30,3,15,4,2,1,3,1,1,0,1,2,0,0,0.5,0.0,0.5,8,3,0,10,6,4,2,3500.0,5,1,1,1,,0,1,0,6.0,1,1,9.0,2440.5,5,1225.4000000953674,5,74.5,5,21019.30000114441,5,1,1,1,1,0,1,0,1,0,0,1,1,,,1,,,,1,1,11.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,1,1,1,0,0.7,0,1,1,1,1,1,0,1,1,1,1,0.9333333333333333,1,0.2333333333333334,-1.8557037147298725,9.132493895667004,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,239,271,29.3,25.3,1055,206,0,79,504,12,148,504,15.2,36.2,19.4,16.8,25.3,26.8,29,140,140,140,379,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
1080303615,128.24422,2012.0,"Ghana","GHA",693.0,6414.0,803036,803100009,1.0,3,1.0,22,3,9,7,1,3,4,1,0,2,2,2,0,0,1.0,0.0,1.0,2,3,0,10,2,3,2,800.0,5,1,0,1,,0,1,0,,1,1,,1665.5,5,361.69999998807907,4,15.199999988079071,2,6796.299999237061,4,0,0,,,0,,1,1,1,0,0,1,,1,1,1,1,,1,,9.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,1,1,0.8,1,,,,,,,,,,,,,0,-1.8420014886200278,9.157896497710441,0,0,0,0,0,0,0,0,0,43.53,44.35,43.37,41.05,36.67,32.01,30.03,30.01,30.91,32.07,32.11,39.33,0.466024,2.19225,45.518,73.8327,100.701,170.52,64.7601,144.999,180.865,111.535,20.549,2.65789,2678,3013,3221,5365,5795,6298,7025,7182,7340,6505,6264,4418,6804.29,5061.67,2824,225,272,29.4,25.4,1051,205,0,78,503,12,147,503,14.99,36.2,19.5,16.7,25.4,26.9,31,142,142,142,381,13,14,16,21,83,167,141,75,62,61,61,60,25,25,24,23,62,62,61,56,3
